t,p_x,p_y,p_z,q_w,q_x,q_y,q_z,v_x,v_y,v_z,w_x,w_y,w_z,a_lin_x,a_lin_y,a_lin_z,a_rot_x,a_rot_y,a_rot_z,u_1,u_2,u_3,u_4,mu_0,nu_0,tau_0,mu_1,nu_1,tau_1
1.12029,7.412735689431457e-11,2.8679008572594133,2.4028005382447524,0.9889797351056536,0.14804908007101078,1.7009007917282752e-09,-1.0133986902130022e-08,-2.699150877527003e-10,3.434971630732271,-2.499834648471251,-0.1464905822052326,-4.906242609007324e-09,-1.3726822670466991e-09,3.887058178356095e-09,-3.414891365688058,1.4522492224298726,2.589276416683016e-05,1.422634452737528e-10,5.888769347298831e-13,2.9399995892664776,2.9399995029572534,2.939999502957269,2.9399995892664728,0.10625339560167446,0.02212384243929579,0.03999837326111837,0.9874940234815586,0.0009728252255088928,0.039974108527127586
1.1553,6.713941374609202e-11,2.986057615147306,2.3161716827673438,0.9893561174910769,0.14551260887750012,1.6455468867596535e-09,-1.0166063490683313e-08,-1.3383256691619446e-10,3.315419258706241,-2.448992668237579,-0.1464896757221141,-4.901262089712929e-09,-1.3726616509781806e-09,3.1112707284629023e-09,-3.3571348318752303,1.4696142801201295,8.927006542989981e-05,1.4352998268341106e-10,7.17687043519435e-13,2.939999688738939,2.939999391172042,2.9399993911720634,2.939999688738936,0.09119042244225009,0.015062973159424368,0.03999647933255144,0.9864279991539818,0.0010660243275767017,0.039978437168239726
1.19031,6.443968815088956e-11,3.1000643339503404,2.2313334326541425,0.9897259894651815,0.1429752158116343,1.5902683822835201e-09,-1.0198060152173392e-08,-2.4909688917717378e-11,3.1978888926177076,-2.3975427524607453,-0.1464865504548859,-4.896237230047093e-09,-1.3726365253799589e-09,2.340342545126919e-09,-3.2992911998257344,1.4866823524508967,0.00016054583135142222,1.452332317066779e-10,1.0161241602159638e-12,2.939999751860055,2.939999216707266,2.9399992167072986,2.9399997518600527,0.0802127253643093,0.010977697077940786,0.03999336308885462,0.9852582213061553,0.0011697778478266631,0.03998209261869885
1.22532,6.508032032189993e-11,3.20999185596148,2.1483068892731016,0.9900893430703162,0.14043695844647772,1.5350661357241563e-09,-1.0229976705215098e-08,5.70236649320276e-11,3.082383581700065,-2.3454952983394834,-0.14648092988518058,-4.891152741116641e-09,-1.372600951758248e-09,1.5742988687038638e-09,-3.2413630134853038,1.5034526494005398,0.00025909622630178927,1.4853396397242954e-10,1.6150402805761315e-12,2.939999794366084,2.9399989307119685,2.939998930712022,2.939999794366082,0.07180576851455446,0.008406956849754838,0.03998867786989902,0.9839727707556455,0.0012854505505097004,0.03998517101448851
1.26033,6.811942071547259e-11,3.3159111286914347,2.067112789515488,0.9904461693246812,0.13789790509320277,1.479941489155058e-09,-1.0261812757987668e-08,1.1213849696520407e-10,2.9689062861253848,-2.2928607307304967,-0.14647185915199457,-4.885952696424808e-09,-1.3725444106048747e-09,8.131796968180766e-10,-3.18335320458118,1.5199241580733178,0.00042062468280754936,1.5501299229188705e-10,2.890387752453984e-12,2.9399998242196133,2.9399984221372883,2.939998422137385,2.939999824219612,0.06512138316293631,0.006684385351618151,0.03998208776736804,0.9825581691331416,0.0014146016225039307,0.03998775608357261
1.29534,7.262110884101646e-11,3.4178932015523413,1.9877715047012658,0.9907964560751059,0.13535815153876307,1.4248969076250702e-09,-1.0293567467377245e-08,1.4060720979596217e-10,2.8574598634285207,-2.239649509951086,-0.14645713344825254,-4.880525826595344e-09,-1.3724432206474567e-09,5.7060526440993043e-11,-3.1252656204105382,1.5360952590713715,0.0007358184963208403,1.7111125329528338e-10,6.0484584614545465e-12,2.939999845817138,2.939997393088714,2.9399973930889183,2.9399998458171366,0.05964848687136583,0.005472896291570482,0.03997328103362846,0.9809991552911758,0.0015590138419658032,0.03998992056267242
1.33035,7.765558008711693e-11,3.516009221793802,1.9103030389888696,0.9911401832050125,0.13281785947414906,1.3699379520539086e-09,-1.0325238790651727e-08,1.4260484912165715e-10,2.748047036453804,-2.18587215301226,-0.14643137308366241,-4.874535370671228e-09,-1.3722314693854888e-09,-6.938540667703512e-10,-3.067106401825126,1.5519622237128492,0.001519246462100914,2.233474891385448e-10,1.6317256092607504e-11,2.939999861756001,2.9399947976008503,2.9399947976014036,2.9399998617559997,0.055060885006104614,0.00458760186526121,0.03996198061422303,0.9792784282789233,0.0017207270122524092,0.039991727475882144
1.36536,8.229925936040729e-11,3.610330428671898,1.8347270261710957,0.9914773073010894,0.1302773797170934,1.315081751306853e-09,-1.035682038826416e-08,1.1831362265519272e-10,2.640670313059696,-2.131539307462932,-0.14637818558842866,-4.86671616963284e-09,-1.3716602164635282e-09,-1.4386053746676672e-09,-3.0088892455369227,1.5675087058490011,0.004643062748871756,5.264259731757606e-10,7.579678684407184e-11,2.939999873656886,2.939984396779768,2.939984396782344,2.939999873656885,0.05114054073476764,0.003920344271336975,0.039947952116518304,0.9773763521307516,0.001902076148171761,0.0399932312856987
1.40037,8.563537021038701e-11,3.7009281428575616,1.7610627177707043,0.9918076784860107,0.12773791706145815,1.2604214958352028e-09,-1.0388278631990351e-08,6.794930164662056e-11,2.535331721594702,-2.0766621931164435,-0.1462156360061284,-4.8482864548777436e-09,-1.3690066369821398e-09,-1.8223971067771323e-09,-2.9508361551527553,1.5808166197007498,0.2804453320659176,1.5290161688292945e-07,2.996429214003647e-08,2.9399998825786784,2.939065064295732,2.9390650653145167,2.939999882578677,0.04773608742430747,0.0034044533104601745,0.03993100949932062,0.9752706172394373,0.002105734891314325,0.03999447892666272
1.43537,8.686430087212973e-11,3.7878738169627395,1.6893278475517934,0.9921206050951535,0.12528428275173234,1.2503136122891563e-09,-1.0404682357406468e-08,4.1487664150462734e-12,2.4320255182544384,-2.021319180298431,-0.1363974892243632,5.046659607216598e-10,-3.1998287083358266e-10,-1.0113171169086207e-09,-2.896323257013042,1.5961130290616456,0.09123998305866937,-8.974693995735865e-08,-1.7608973788537832e-08,2.9399998892330474,2.9396957562555377,2.9396957556568313,2.939999889233046,0.04473907421077465,0.0029970132135328236,0.039911018581360924,0.9729358505276332,0.0023347667118040825,0.03999551073950979
1.47038,8.631576878180618e-11,3.871236494834487,1.6195399569795337,0.9924134663771458,0.12294290671795606,1.2577104276585801e-09,-1.0414930981314715e-08,-3.125656489703493e-11,2.330627763992262,-1.965440653513283,-0.13320325689595622,-2.6372962292872846e-09,-9.3645770412296e-10,-7.27422196343581e-10,-2.843080951564657,1.6101092801059385,0.0042239384941482674,-3.610273851784963e-10,-8.786201059640595e-11,2.939999894096374,2.939985814302887,2.9399858142998982,2.9399998940963727,0.04206968849551933,0.0026693857152553205,0.039887899428193895,0.9703431754567902,0.0025926750708429994,0.03999636127374791
1.50539,8.476934241362011e-11,3.9510820150070862,1.5517169448309536,0.9926972739574503,0.12062988367899775,1.2380719688548374e-09,-1.0433955519139495e-08,-5.672298233890778e-11,2.231093976464854,-1.9090721301711053,-0.1330553804887178,-2.6499354835540884e-09,-9.3953367657799e-10,-6.662589956759565e-10,-2.789893531587745,1.6232484677296688,0.001456220502187178,-3.2665717608909796e-13,-1.7154493373582504e-11,2.939999897501261,2.9399950434332123,2.9399950434326274,2.93999989750126,0.03966782612497579,0.0024018623705435445,0.03986162733190217,0.967459716371054,0.002883459085736158,0.03999706003024527
1.5404,8.236900929653087e-11,4.027475536079035,1.4858754238458054,0.9929754846451136,0.11831793377490528,1.2183026427896182e-09,-1.045297098513292e-08,-8.004812940422058e-11,2.1334222341796676,-1.8522436153156705,-0.13300439947743917,-2.6499469195372746e-09,-9.401342404478463e-10,-6.045604367892708e-10,-2.7366674054352025,1.6361204733763524,0.0007298778880537481,5.525140936967252e-11,-6.242346716915763e-12,2.9399998996969523,2.939997466770765,2.9399974667705515,2.939999899696951,0.03748731771179623,0.0021805084131795546,0.03983223155692398,0.9642480322543061,0.0032116841167479817,0.03999763214261162
1.57541,7.918970114005242e-11,4.100482267987511,1.4220313335728778,0.9932482332013169,0.11600600760918836,1.1985372770011501e-09,-1.0471935745513225e-08,-1.012132636680706e-10,2.0376138922061955,-1.7949644627552546,-0.13297884708836966,-2.648012615824338e-09,-9.403527795687433e-10,-5.405872062484374e-10,-2.6833924895654344,1.648739053487297,0.0004349310837697989,7.172077980710997e-11,-3.0082733520874363e-12,2.939999900881122,2.939998451110894,2.93999845111079,2.9399999008811206,0.03549207636961266,0.001995241342183571,0.03979979329209731,0.9606654802231505,0.0035825520311556147,0.03999809895202286
